New URI	title syriaca-headword.en	title syriaca-headword.syr	title.Edition 1.syr	title.grc	title.la	author ref	author role	editor ref	editor role	note incipit.Edition 1.syr	note incipit.Version 1.grc	note incipit.Translation 1.en	note explicit.Edition 1.syr	note explicit.Version 1.grc	note explicit.Translation 1.en	title final-rubric.Edition 1.syr	Edition 1	Edition 2	Edition 3	citedRange pp.Edition 1	citedRange pp.Edition 2	witnesses.Edition 1	Translation 1	citedRange pp.Translation 1	lang.Translation 1	Translation 2	citedRange pp.Translation 2	lang.Translation 2	Version 1	citedRange pp.Version 1	lang.Version 1	Glossary 1	Glossary 2	lang.Glossary 1	OriginalWithSyriacEvidence 1	OriginalWithSyriacEvidence 2	OriginalWithSyriacEvidence 3	Apparatus 1	Apparatus 2	Apparatus 3	Apparatus 4	citedRange vol.Apparatus 1	citedRange vol.Apparatus 2	citedRange vol.Apparatus 3	citedRange vol.Apparatus 4	lang.Apparatus 1	Ms 1	citedRange fol.Ms 1	PrintCatalogue 1	citedRange vol.PrintCatalogue 1	citedRange pp.PrintCatalogue 1	cites.PrintCatalogue 1	DigitalCatalogue 1	witnesses.DigitalCatalogue 1	Ms 2	citedRange fol.Ms 2	PrintCatalogue 2	citedRange vol.PrintCatalogue 2	citedRange pp.PrintCatalogue 2	cites.PrintCatalogue 2	Ms 3	citedRange fol.Ms 3	PrintCatalogue 3	citedRange vol.PrintCatalogue 3	citedRange pp.PrintCatalogue 3	cites.PrintCatalogue 3	Source 1	citedRange pp.Source 1	date.Source 1.en	date when.Source 1	date notBefore.Source 1	date notAfter.Source 1	title.Source 2.syr	Source 2	citedRange pp.Source 2	bibl ana	extent.en	note abstract.en	relation dct---isPartOf	relation skos---broadMatch	relation possibly-identical	idno URI	idno URI	idno URN	idno Bekker	idno URI
***	English Headword	Syriac Headword	Syriac Title from Edition 1	Greek Title	Latin Title	Author URI	Author Role	Editor URI	Editor Role	Syriac Incipit (Edition 1)	Greek Incipit (Version 1)		Syriac Explicit (Edition 1)							Edition 1 page range	Edition 2 page range																																																											Literary Tradition		VIAF URI	Perseus Catalog URI	Perseus Catalog URN	Bekker number	Wikipedia URL
*** REQUIRED. Contains the new Syriaca.org URI to be assigned to each row.	REQUIRED. (text) The display name used in Syriaca page titles, etc. Each row must have at least 1 cell with a "title syriaca-headword" value, in English ("en"), transliteration (e.g., "en-x-gedsh"), or Syriac ("syr"). This can have a source but doesn't have to. (See http://syriaca.org/exist/apps/srophe/documentation/headwords.html)	REQUIRED. (text) The display name used in Syriaca page titles, etc. Each row must have at least 1 cell with a "title syriaca-headword" value, in English ("en"), transliteration (e.g., "en-x-gedsh"), or Syriac ("syr"). This can have a source but doesn't have to. (See http://syriaca.org/exist/apps/srophe/documentation/headwords.html)	OPTIONAL. (text) A Syriac title attested in Edition 1.	OPTIONAL. (text) A Greek title attested in Edition 1.	OPTIONAL. (text) A Latin title attested in Edition 1.	RECOMMENDED. (URI) The full Syriaca.org URI of the work author, according to Source 1. If there is more than 1 author from Source 1, duplicate this column.	OPTIONAL. (URI) The URI corresponding to the author's role according to Source 1, selected from http://syriaca.org/documentation/author-editor-roles.xml, ONLY if that role is disputed or if you want to specify something different from regular "author". If there is more than 1 author from Source 1, duplicate this column.	OPTIONAL. (URI) The full Syriaca.org URI of the work's editor (including translators, scribes, etc.), according to Source 1. If there is more than 1 editor from Source 1, duplicate this column.	OPTIONAL. (URI) The URI corresponding to the editor's role according to Source 1, selected from http://syriaca.org/documentation/author-editor-roles.xml, ONLY if that role is disputed or if you want to specify something different from regular "editor". If there is more than 1 editor from Source 1, duplicate this column.	HIGHLY RECOMMENDED. (text) The work's incipit, in Syriac, according to Source 1.	OPTIONAL. (text) The work's incipit, in Greek, according to Version 1.	HIGHLY RECOMMENDED. (text) The work's incipit, in English, according to Source 1.	OPTIONAL. (text) The work's explicit, in Syriac, according to Source 1.	OPTIONAL. (text) The work's explicit, in Greek, according to Version 1.	OPTIONAL. (text) The work's explicit, in English, according to Source 1.							Names of columns containing ids of manuscripts, editions, etc. that are witnesses for this work. Separate multiple items with commas.							Greek																		A Syriaca.org manuscript URI (if it exists) or the shelfmark (if it doesn't).																				REQUIRED IF any columns use this source. (Syriaca.org bibl number) The number (only) of the bibl record for this source. The converter adds "http://syriaca.org/bibl" automatically. For example, Select Letters of Severus 1.2 is "667".	REQUIRED IF any columns use Source 1. (e.g., page or section number) Whatever comes after "citedRange_" in the column name and before the dot (.) is put into the @unit attribute (e.g., "pp", "section", or "entry"). Accepts a URL linking to this location (as @target) inside square brackets. E.g., "21 [http://archive.org/...]" If there is no citedRange for a source, the source is not processed. Enter "none" if the source should be processed anyway.	OPTIONAL. (a human readable date, e.g., "November 405" or "mid-4th cent.") The date of the work's composition. If Google Sheets is wrongly converting your dates automatically, select this column and format the cells as "plain text."	REQUIRED IF the human-readable "date" column has a precise date. (YYYY-MM-DD or YYYY-MM or YYYY) See "Machine-readable dates" in the Spreadsheet Rules tab. For approximate dates, use the notBefore and notAfter columns instead. Cells must be formatted as plain text.	REQUIRED IF the human-readable "date" column has a date range. (YYYY-MM-DD or YYYY-MM or YYYY). See "Machine-readable dates" in the Spreadsheet Rules tab. Use this column to specify the beinning of a specific date range, a terminus post quem (e.g., "after ..."), or the outer limit of an approximate date range. See http://syriaca.org/exist/apps/srophe/documentation/dates.html for more details about approximate dates. Cells must be formatted as "plain text."	REQUIRED IF the human-readable "date" column has a date range. (YYYY-MM-DD or YYYY-MM or YYYY). See "Machine-readable dates" in the Spreadsheet Rules tab. Use this column to specify the end of a specific date range, a terminus ante quem (e.g., "before ..."), or the outer limit of an approximate date range. See http://syriaca.org/exist/apps/srophe/documentation/dates.html for more details about approximate dates.  Cells must be formatted as "plain text."	OPTIONAL. (text) The title in Syriac, according to Source 2.	REQUIRED IF any columns use this source. (Syriaca.org bibl number) The number (only) of the bibl record for this source. The converter adds "http://syriaca.org/bibl" automatically. For example, Select Letters of Severus 1.2 is "667".	REQUIRED IF any columns use Source 2. (e.g., page or section number) Whatever comes after "citedRange_" in the column name and before the dot (.) is put into the @unit attribute (e.g., "pp", "section", or "entry"). Accepts a URL linking to this location (as @target) inside square brackets. E.g., "21 [http://archive.org/...]" If there is no citedRange for a source, the source is not processed. Enter "none" if the source should be processed anyway.	RECOMMENDED (URI) Subject or genre tag from the list at http://syriaca.org/documentation/work-subject-classifications.xml. (e.g., http://syriaca.org/documentation/work-subject-classifications.xml#history-universal)	RECOMMENDED (text) Prose description of number of parts, sections, stanzas, etc.	HIGHLY RECOMMENDED. (text) A brief description that helps identify the work and distinguish it from other works that may be confused. Currently only <note>s with @type="abstract" are supported in the conversion.	OPTIONAL. (Syriaca.org URI) The URI of a Syriaca.org work which contains this work. Separate multiple URIs with commas. (If the URI contains commas [unlikely], replace them with "%2c".) The conversion automatically uses the value of the column name after "relation_" as the @ref of the <relation>, but currently only "possibly-identical" is defined in the column-mapping template. Triple-hyphens (---) in the @ref values are converted to colons (:) to allow prefixed namespaces.	OPTIONAL. (Syriaca.org URI) The URI of a Syriaca.org literary tradition which contains this work (e.g., "Alexandra (text)" is part of "Alexandra (literary tradition)" http://syriaca.org/work/2057). Separate multiple URIs with commas. (If the URI contains commas [unlikely], replace them with "%2c".) The conversion automatically uses the value of the column name after "relation_" as the @ref of the <relation>, but currently only "possibly-identical" is defined in the column-mapping template. Triple-hyphens (---) in the @ref values are converted to colons (:) to allow prefixed namespaces.	OPTIONAL. (Syriaca.org URI) The URI of other Syriaca.org entities with which the work on this row has a relationship. This must be a full URL (including "http://...") if the entity is not a work. If there is more than one URI related to this work, you can separate the URIs with commas. (If the URI contains commas [unlikely], replace them with "%2c".) The conversion automatically uses the value of the column name after "relation_" as the @ref of the <relation>, but currently only "possibly-identical" is defined in the column-mapping template. Triple-hyphens (---) in the @ref values are converted to colons (:) to allow prefixed namespaces.	OPTIONAL. (e.g., a URI) An additional identifier for the work (such as a Pinakes, Wikipedia, or VIAF.org URI). The part of the column name after "idno_" automatically becomes the @type value for the <idno>.	OPTIONAL. (e.g., a URI) An additional identifier for the work (such as a Pinakes, Wikipedia, or VIAF.org URI). The part of the column name after "idno_" automatically becomes the @type value for the <idno>.			OPTIONAL. (e.g., a URI) An additional identifier for the work (such as a Pinakes, Wikipedia, or VIAF.org URI). The part of the column name after "idno_" automatically becomes the @type value for the <idno>.
9723	On the Universe (De mundo)	ܥܠ ܝܕܥܬܐ ܕܗܘ̈ܝܐ	ܐܓܪܬܐ ܕܐܪܝܣܛܘܛܠܝܣ ܦܝܠܣܘܦܐ: ܕܡܦܫܩܐ ܡܢ ܝܘܢܝܐ ܠܣܘܪܝܢܐ. ܠܡܝܬܪܐ ܡܪܝ ܣܪܓܝܣ ܩܫܝܫܐ ܕܪܝܫܥܝܢܐ ܡܕܝܢܬܐ܀	Περὶ κόσμου	De mundo	http://syriaca.org/person/342	http://syriaca.org/documentation/author-editor-roles.xml#pseudo	http://syriaca.org/person/49	http://syriaca.org/documentation/author-editor-roles.xml#translator	ܐܓܪܬܐ ܕܫܕܪ ܐܪܝܣܛܘܛܠܝܣ ܠܐܠܟܣܢܕܪܘܣ. ܥܠ ܝܕܥܬܐ ܕܗ̈ܘܝܐ. ܙܒ̈ܢܝܢ ܣܓܝ̈ܐܢ ܟܕ ܡܬܚ̇ܫܒ ܐܢܐ ܐܘ ܐܠܟܣܢܕܪܐ. ܨܒܘܬܐ ܐܠܗܝܬܐ ܘܡܥܠܝܬܐ ܒܫܪܪܐ ܐܬܚܙܝܬ ܠܝ ܕܐܝܬܝܗ̇ ܦܝܠܣܘܦܘܬܐ.	Πολλάκις μὲν ἔμοιγε θεῖόν τι καὶ δαιμόνιον ὄντως χρῆμα, ὦ Ἀλέξανδρε, ἡ φιλοσοφία ἔδοξεν εἶναι κτλ.		ܘܐܝܬܝܗܝܢ ܗܠܝܢ ܟܠܗܝܢ ܠܘ ܡܕܡ ܐܚܕܝܢ ܠܒܪ ܡܢ ܐܠܗܐ. ܐܚܙܢܐ ܕܐܦ ܚܝܠܬܢܐ. ܦܠܛܘܢ ܐܡ̣ܪ ܕܐܠܗܐ ܠܡ: ܐܝܟܐ ܕܐܦ ܡܠܬܐ ܥܬܝܩܬܐ ܡܟܪܙܐ: ܟܕ ܫܘܪܝܐ ܘܡܨܥܬܐ ܘܫܘܠܡܐ ܕܝܠܗܘܢ ܕܗܘ̈ܝܐ ܩܢ̣ܐ[:] ܬܪܝܨܐܝܬ ܡܕܒܪ. ܟܕ ܟܝܢܐܝܬ ܪܕܐ. ܘܠܗ ܒܟܠܙܒܢ ܢܩܝܦ ܕܝܢ̣ܐ ܕܐܝܬܘܗܝ ܗ̇ܘ ܕܗ̣ܘ ܠܢܡܘܣܐ ܠܢܡܘܣܐ ܕܒܪ ܫܥܬܗ ܡܢ ܫܘܪܝܐ ܠܐ ܫ̇ܒܩ ܠܗ. ܐܠܐ ܢܣ̇ܒ ܠܗ.	Ταῦτα δὲ πάντα ἐστὶν οὐκ ἄλλο τι πλὴν ὁ θεός, καθάπερ καὶ ὁ γενναῖος Πλάτων φησίν· «ὁ μὲν δὴ θεός, ὥσπερ ὁ παλαιὸς λόγος, ἀρχήν τε καὶ τελευτὴν καὶ μέσα τῶν ὄντων ἁπάντων ἔχων, εὐθείᾳ περαίνει κατὰ φύσιν πορευόμενος· τῷ δὲ ἀεὶ ξυνέπεται δίκη, τῶν ἀπολειπομένων τοῦ θείου νόμου τιμωρός», «ἧς ὁ γενήσεσθαι μέλλων μακά ριός τε καὶ εὐδαίμων ἐξ ἀρχῆς εὐθὺς μέτοχος εἴη.»		ܫܠܡܬ ܐܓܪܒܐ ܕܫܕܪ ܐܪܝܣܛܘܛܠܝܣ ܠܐܠܟܣܢܕܪܘܣ ܡ̇ܠܟܐ ܥܠ ܝܕܥܒܐ ܕܗܘ̈ܝܐ.	1818			134.12–158.21		Ms 1	2357	105–118	de	2348		en	2347		grc	2349		grc, syr				2350				5-48				grc, syr	426#a8	107vb15–122rb17	8	3	1154a–1160a	Ms 1	426#a8	PrintCatalogue 1													2351	405–438								http://syriaca.org/documentation/work-subject-classifications.xml#astronomy-cosmography-geography		An ancient work of cosmology originally written in Greek under the name of Aristotle and translated into several languages, including Latin, Syriac, and Arabic. It should be distinguished from the Aristotelian work On the Heavens (De Caelo).				http://viaf.org/viaf/177838764	http://catalog.perseus.org/catalog/urn:cts:greekLit:tlg0086.tlg028	urn:cts:greekLit:tlg0086.tlg028	391a1-401b29	https://en.wikipedia.org/wiki/On_the_Universe
9724	Categories (Aristotle), version of George, bishop of the Arabs	ܐܪܝܣܛܘܛܠܝܣ ܡܛܠ ܥܣܪ̈ܐ ܩܛܝܓܘܪ̈ܝܣ	ܬܘܒ ܡܐܡܪܐ ܕܐܪܝܣܛܘܛܠܝܣ ܡܛܠ ܥܣܪ̈ܐ ܩܛܝܓܘܪ̈ܝܣ	Κατηγορίαι	Categoriae	http://syriaca.org/person/342		http://syriaca.org/person/122	http://syriaca.org/documentation/author-editor-roles.xml#translator	ܫ̈ܘܝܝ ܫܡܐ ܡܬܐܡܪܝܢ܆ ܕܕܝܠܗܘܢ ܫܡܐ ܒܠܚܘܕ ܓܘܐ܆ ܡܠܬܐ ܕܝܢ ܕܐܘܣܝܐ ܗܿܝ ܕܐܝܟ ܫܡܐ ܐܚܪܬܐ.	Ὁμώνυμα λέγεται ὧν ὄνομα μόνον κοινόν, ὁ δὲ κατὰ τοὔνομα λόγος τῆς οὐσίας ἕτερος κτλ.		ܟܒܪ ܕܝܢ ܘܙ̈ܢܝܐ ܡܕܡ ܐܚܪ̈ܢܐ ܕܗܿܝ ܕܐܝܬ ܠܗ ܢܬܚܙܘܢ. ܗܠܝܢ ܕܝܢ ܕܡܥܕܝܢ ܕܢܬܐܡܪܘܢ܆ ܒܨܝܪ ܩܠܝܠ ܟܠܗܘܢ ܐܬܡܢܝܘ.	ἴσως δ’ ἂν καὶ ἄλλοι τινὲς φανείησαν τοῦ ἔχειν τρόποι, οἱ δὲ εἰωθότες λέγεσθαι σχεδὸν ἅπαντες κατηρίθμηνται.		ܫܠܡ ܡܐܡܪܐ ܕܐܪܝܣܛܘܛܠܝܣ ܦܝܠܣܘܦܐ ܡܛܠ ܥܣܪ ܩܛܝܓܘܪ̈ܝܘܣ.	2472	2465		9.1–45 ult.	168.2–215.7 (= ll. 2–288)	Ms 1							2456	1a1–15b32	grc	2468		grc, syr	2456	2466		2487	2477			305-333	38-39			grc, syr	427#b1	1r–28v	8	3	1163a–1164a	Ms 1	427#b1	PrintCatalogue 1																						http://syriaca.org/documentation/work-subject-classifications.xml#logic				9731						
9725	Categories (Aristotle), version of Jacob of Edessa	ܩܛܝܓܘܪ̈ܝܣ ܕܐܪܝܣܛܛܠܝܣ ܦܝܠܣܘܦܐ	ܬܘܒ ܩܛܝܓܘܪ̈ܝܣ ܕܐܪܝܣܛܛܠܝܣ ܦܝܠܣܘܦܐ	Κατηγορίαι	Categoriae	http://syriaca.org/person/342		http://syriaca.org/person/113	http://syriaca.org/documentation/author-editor-roles.xml#translator	ܐܡܘ̈ܢܡܐ ܡܿܢ ܐܘܟܝܬ ܫܘ̈ܝܝ ܫܡܐ ܡܬܐܡܪܝܢ ܕܗܿܢܘܢ ܕܫܡܐ ܒܠܚܘܕ ܕܓܘܐ : ܡܠܬܐ ܕܝܢ ܕܐܘܣܝܐ ܗܿܝ ܕܒܗ ܒܫܡܐ ܐ̱ܚܪܬܐ ܗ̱ܝ.	Ὁμώνυμα λέγεται ὧν ὄνομα μόνον κοινόν, ὁ δὲ κατὰ τοὔνομα λόγος τῆς οὐσίας ἕτερος κτλ.		ܟܒܪ ܕܝܢ ܐܦ ܐ̱ܚܪ̈ܢܐ ܟܝܬ ܙܢܝ̈ܐ ܡܕܡ ܡܕܡ. ܢܬܚ̣ܙܘܢ ܕܗ̇ܝ ܕܐܝܬܠܗ. ܗܠܝܢ ܕܝܢ ܕܥܡܥܕܝܢ ܕܢܬܐܡܪܘܢ ܟܢܝܫܐܝܬ ܟܠܗܘܢ ܡܢܝܢ.	ἴσως δ’ ἂν καὶ ἄλλοι τινὲς φανείησαν τοῦ ἔχειν τρόποι, οἱ δὲ εἰωθότες λέγεσθαι σχεδὸν ἅπαντες κατηρίθμηνται.		ܫܠܡ ܩܛܝܓܘܪܝܘܣ ܕܐܪܣܛܛܠܝܣ ܡܦܫܩ ܕܝܢ ܠܚܣܝܐ ܝܥܩܘܒ ܡܛܪܘ̄ ܕܐܘܪܗܝ ܡܕܝܢܬܐ.	2486	2459		253.1–305.8	21.2–31 ult. [up to 3b32]	Ms 1, Ms 2							2456	1a1–15b32	grc	2486	2468	grc, syr	2456	2466		2486	2468	2477	2459	141-147	90-92	38-39	12-17	grc, syr	Paris, Bibliothèque nationale de France, Syr. 248	11v–27v	2476		201–202	Ms 1			Paris, Bibliothèque nationale de France, Syr. 354	118v–137v	2473		306–310	Ms 2																http://syriaca.org/documentation/work-subject-classifications.xml#logic				9731						
9726	Categories (Aristotle), anonymous version	ܩܛܓܘܪ̈ܝܘܣ ܕܐܪܝܣܛܘܛܠܝܣ ܦܝܠܣܘܦܝܐ	􏰸􏰂􏱀􏰽􏰸􏰂􏱀ܟܬܒܐ ܕܩܛܓܘܪ̈ܝܘܣ ܕܐܪܝܣܛܘܛܠܝܣ ܦܝܠܣܘܦܝܐ	Κατηγορίαι	Categoriae	http://syriaca.org/person/342		http://syriaca.org/person/3272	http://syriaca.org/documentation/author-editor-roles.xml#anonymous http://syriaca.org/documentation/author-editor-roles.xml#translator	ܐܷܘܴܡܾ̈ܘܢܾܘܡܘܱ ܆ ܗܢܘ ܕܝܼܢ ܫܘ̈ܝܝ ܫܡܐ ܡܬܐܡܪܝܢ ܗܿܢܘܢ ܕܫܡܐ ܕܓܘܐ ܗܘ܂ ܡܠܬܐ ܕܝܢ ܕܐܘܣܝܐܼ ܐܚܪܬܐ ܗܝ܂	Ὁμώνυμα λέγεται ὧν ὄνομα μόνον κοινόν, ὁ δὲ κατὰ τοὔνομα λόγος τῆς οὐσίας ἕτερος κτλ.		ܟܒܪ ܕܝܢ ܐܦ ܙܢ̈ܝܐ ܐܚܪ̈ܢܐ ܡܬܡܢܝܢ ܕܗܿܘ ܕܐܝܬ܂ ܙܢ̈ܝܐ ܕܝܢ ܕܡܥܕܝܢ ܕܢܬܐܡܪܘܢ܂ ܐܝܟ ܕܠܡܐܡܪ ܟܠܗܘܢ ܡܢ ܟܕܘ ܐܬܡܢܝܘ܂	ἴσως δ’ ἂν καὶ ἄλλοι τινὲς φανείησαν τοῦ ἔχειν τρόποι, οἱ δὲ εἰωθότες λέγεσθαι σχεδὸν ἅπαντες κατηρίθμηνται.		ܫܠܡ ܡܐܡܪܐ ܕܩܛܝܓܘܪܝܘܣ ܕܐܪܝܣܛܘܛܠܝܣ ܦܝܠܣܘܦܐ܂ ܕܡܦܩ ܡܢ ܝܘܢܝܐ ܠܣܘܪܝܝܐ܂	2468			96–168		Ms 1	2468	97–169	en				2456	1a1–15b32	grc	2468		grc, syr	2456	2466	2468	2468				86–93 (esp. pp. 88–90), 257–282.				grc, syr	426#a4	73r–92r	8	3	1154a–1160a	Ms 1	426#a4	PrintCatalogue 1																						http://syriaca.org/documentation/work-subject-classifications.xml#logic				9731						
9727	On Interpretation (Aristotle), version of George, bishop of the Arabs	ܐܪܝܣܛܘܛܠܝܣ ܡܛܠ ܦܘܫܩܐ 	ܟܬܒܐ ܕܬܪܝܢ ܕܐܪܝܣܛܘܛܠܝܣ ܦܝܠܣܘܦܐ ܕܝܘܢ̈ܝܐ. ܕܡܬܩܪܐ ܡܛܠ ܦܘܫܩܐ.	Περὶ ἑρμηνείας	De interpretatione	http://syriaca.org/person/342		http://syriaca.org/person/122	http://syriaca.org/documentation/author-editor-roles.xml#translator	ܩܕܡܐܝܬ ܙܕܩ ܕܢܣܝܡ܆ ܡܿܢ ܫܡܐ ܘܡܿܢ ܡܐܡܪܐ܆ ܒܬܪܟܝܢ ܡܿܢ ܐܝܬܝܗܿ ܐܦܘܦܣܝܣ ܘܩܛܦܣܝܣ ܘܐܦܘܦܢܣܝܣ ܘܡܠܬܐ	Πρῶτον δεῖ θέσθαι τί ὄνομα καὶ τί ῥῆμα, ἔπειτα τί ἐστιν ἀπόφασις καὶ κατάφασις καὶ ἀπόφανσις καὶ λόγος.		ܣܩܘܒܠܝ̈ܬܐ ܡܿܢ ܓܝܪ܆ ܗܠܝܢ ܕܠܘܬ ܗܠܝܢ ܕܠܩܘܒܠܝ̈ܬܐ. ܠܘܬ ܗܠܝܢ ܕܝܢ ܡܨܝܐ ܗܼܝ ܠܗ ܟܕ ܠܗ ܕܢܫܪ. ܐܟܚܕܐ ܕܝܢ ܠܐ ܡܨܝܐ: ܕܗܠܝܢ ܣܩܘܒܠܝ̈ܬܐ ܠܗ ܟܕ ܠܗ ܢܗܘܝܢ.	ἐναντίαι μὲν γὰρ αἱ περὶ τὰ ἀντικείμενα, περὶ ταῦτα δ’ ἐνδέχεται ἀληθεύειν τὸν αὐτόν· ἅμα δὲ οὐκ ἐνδέχεται τὰ ἐναντία ὑπάρχειν τῷ αὐτῷ.		ܫܠܡ ܦܪܝܪܡܢܝܣ ܕܐܪܝܣܛܘܛܠܝܣ ܦܝܠܣܘܦܐ.	2472	2463		46–66	22, 24, 26, 28	Ms 1							2456	16a1b–24b9	grc	2463		grc, syr, ar	2456	2485	2474	2463				2–13				grc, syr	427#b2	59v-83r	8	3	1163a–1164a	Ms 1	427#b2	PrintCatalogue 1																						http://syriaca.org/documentation/work-subject-classifications.xml#logic				9732						
9728	On Interpretation (Aristotle), version of Proba	ܡܐܡܪܐ ܕܦܸܪܝܲܪܡܹܐܢܝܼܵܣ ܕܥܒܝܕ ܠܐܪܣܛܘܛܠܝܣ ܦܝܠܣܘܦܵܐ	ܬܘܒ ܒܣܘܝܥܐ ܕܛܝܒܘܬܗ ܕܣܓܝܕ ܡܼܢ ܟܠ ܐܠܗܢ ܟܬܒܿܝܢܢ ܡܐܡܪܐ ܕܦܸܪܝܲܪܡܹܐܢܝܼܵܣ ܕܥܒܝܕ ܠܐܪܣܛܘܛܠܝܣ ܦܝܠܣܘܦܵܐ܂	Περὶ ἑρμηνείας	De interpretatione	http://syriaca.org/person/342		http://syriaca.org/person/686	http://syriaca.org/documentation/author-editor-roles.xml#translator	ܩܕܡܝܬ ܙܿܕܩ ܕܢܬܼܚܸܡܼ܂ ܡܘܢ ܫܡܐܼ ܘܡܘܢ ܡܸܠܬܐ܂ ܒܬܪ ܟܢ ܡܘܢ ܐܝܬܝܗܲ܂ ܏ܩܛ܂ ܘܐ܏ܦܦܣ܂ ܘܐܦܘܦܢܣܝܣ ܘܡܐܡܪܐ.	Πρῶτον δεῖ θέσθαι τί ὄνομα καὶ τί ῥῆμα, ἔπειτα τί ἐστιν ἀπόφασις καὶ κατάφασις καὶ ἀπόφανσις καὶ λόγος.		ܣܩܘܒ̈ܠܝܐ ܡܿܢ ܓܝܪ ܗܠܝܢ ܕܥܠ ܠܩܘܒ̈ܠܝܐ܂ ܥܠ ܗܠܝܢ ܕܝܢ ܡܨܝܐ ܕܢܫܪ ܗܘܼ ܟܕ ܗܘܼ܂ ܐܝܟ ܚܕܐ ܕܝܢ ܠܐ ܡܨܝܐ܂ ܕܣܩܘܒ̈ܠܝܐ ܢܗܘ̈ܝܢ ܠܗ ܟܕ ܠܗ.	ἐναντίαι μὲν γὰρ αἱ περὶ τὰ ἀντικείμενα, περὶ ταῦτα δ’ ἐνδέχεται ἀληθεύειν τὸν αὐτόν· ἅμα δὲ οὐκ ἐνδέχεται τὰ ἐναντία ὑπάρχειν τῷ αὐτῷ.		ܫܠܡ ܦܪܝܐܪܡܢܝܣ ܕܐܪܝܣܛܛܠܝܣ ܦܝܠܣܘܦܐ.	2463	2488		23, 25, 27, 29–55 [up to 23b15]	116–119 [23b16–24b9]	Ms 1, Ms 2							2456	16a1b–24b9	grc	2463	2462	grc, syr, ar	2456	2485	2474	2463				2–13				grc, syr	Berlin, Staatsbibliothek zu Berlin, Petermann 9	112v–123v							Vatican, Biblioteca Apostolica Vaticana, Vat. sir. 158	63v–95r	2290	3	304–307	Ms 2																http://syriaca.org/documentation/work-subject-classifications.xml#logic				9732						
9729	Prior Analytics (Aristotle), anonymous version	ܐܢܘܠܘ̈ܛܝܩܐ ܕܝܠܗ ܕܐܪܝܣܛܛܠܝܣ	ܟܬܒܐ ܩܕܡܝܐ ܕܐܢܘܠܘ̈ܛܝܩܐ ܕܝܠܗ ܕܐܪܝܣܛܛܠܝܣ	Ἀναλυτικὰ πρότερα	Analytica priora	http://syriaca.org/person/342		http://syriaca.org/person/3273	http://syriaca.org/documentation/author-editor-roles.xml#anonymous http://syriaca.org/documentation/author-editor-roles.xml#translator	ܩܕܡܐܝܬ ܙܕܩ ܕܢܐܡܪ ܕܥܠ ܡܢܐܼ ܘܕܡܘܢ ܐܝܬܝܗܿ ܡܬܚܫܒܢܘܬܐ. ܥܠ ܐܦܘܕܟܣܝܣ܆ ܘܝܕܝܥܬܐ ܐܦܘܕܝܩܛܝܩܝܬܐ.	Πρῶτον εἰπεῖν περὶ τί καὶ τίνος ἐστὶν ἡ σκέψις, ὅτι περὶ ἀπόδειξιν καὶ ἐπιστήμης ἀποδεικτικῆς κτλ.		ܗܠܝܢ ܡܿܢ ܗܟܝܠ ܣܘܠܘܓܝܣܡܘ ܕܡܚܘܝܢ: ܕܐܝܬܘܗܝ ܐܘ ܕܠܐ ܐܝܬܘܗܝܼ. ܐܡܝܪܐ ܐܝܟܢ ܐܝܬ ܠܗܘܢ. ܘܡܢܗܘܢ ܘܠܗܘܿܢ. ܗܠܝܢ ܕܡܢܗ ܟܕ ܡܢܗ ܕܐܣܟܝܡܐ ܘܠܘܬ ܚܕܕܐ: ܠܗܠܝܢ ܐܚܪ̈ܢܐ ܗܿܢܘܢ ܕܡܢ ܗܠܝܢ ܐܚܪ̈ܢܐ.	Οἱ μὲν οὖν τῶν συλλογισμῶν ὑπάρχειν ἢ μὴ ὑπάρχειν δεικνύντες εἴρηται πῶς ἔχουσι, καὶ καθ’ ἑαυτοὺς οἱ ἐκ τοῦ αὐτοῦ σχήματος καὶ πρὸς ἀλλήλους οἱ ἐκ τῶν ἑτέρων.		ܫܠܡ ܟܬܒܐ ܕܐܢܘܠܘܛܝܩܐ ܕܐܪܝܣܛܛܠܝܣ.	2482	2479		322–347	33–39 [up to 25b23]	Ms 1, Ms 2, Ms 3							2457	24a10–29b28	grc							2479	2461	2471		16-26	574-582 = 317-325	114-129		grc, syr	Vatican, Biblioteca Apostolica Vaticana, Vat. sir. 158	95v–106v	2290	3	304–307	Ms 1			Berlin, Staatsbibliothek zu Berlin, Petermann 9	104r–112r	1394	1	321–335	Ms 2	Paris, Bibliothèque nationale de France, Syr. 248	43r–49r	2476		201–202	Ms 3										http://syriaca.org/documentation/work-subject-classifications.xml#logic				9733						
